case,state_id,state,p_NN,p_NG,p_NB,p_GN,p_GG,p_GB,p_BN,p_BG,p_BB,part1_missing_prob,part1_good_prob,part1_bad_prob,part2_missing_prob,part2_good_prob,part2_bad_prob,defect_prob_if_assemble,best_action,best_action_kind,best_action_part,best_product_test,best_disassemble,one_step_cost,terminal_prob,continuation_prob,self_loop_if_repeated,value
5,435,GG:0.720003;GB:0.179996;BG:0.080001;BB:0.02,0.0,0.0,0.0,0.0,0.720003,0.179996,0.0,0.080001,0.02,0,0.899999,0.100001,0,0.800004,0.199996,0.3519973000,inspect_p2,inspect,2,,,1,0.0,1.0,0,18.549947
5,436,GG:0.082558;BG:0.917442,0.0,0.0,0.0,0.0,0.082558,0.0,0.0,0.917442,0.0,0,0.082558,0.917442,0,1.0,0,0.9256978000,inspect_p1,inspect,1,,,8,0.0,1.0,0,24.101009
5,437,GG:0.082557;BG:0.917443,0.0,0.0,0.0,0.0,0.082557,0.0,0.0,0.917443,0.0,0,0.082557,0.917443,0,1.0,0,0.9256987000,inspect_p1,inspect,1,,,8,0.0,1.0,0,24.101018
5,438,GG:0.002565;GB:0.64118;BG:0.285006;BB:0.071249,0.0,0.0,0.0,0.0,0.002565,0.64118,0.0,0.285006,0.071249,0,0.643745,0.356255,0,0.287571,0.712429,0.9976915000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.149558
5,439,GB:0.642874;BG:0.285699;BB:0.071427,0.0,0.0,0.0,0.0,0.0,0.642874,0.0,0.285699,0.071427,0,0.642874,0.357126,0,0.285699,0.714301,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192927
5,440,GG:0.285721;GB:0.714279,0.0,0.0,0.0,0.0,0.285721,0.714279,0.0,0.0,0.0,0,1.0,0,0,0.285721,0.714279,0.7428511000,inspect_p2,inspect,2,,,1,0.0,1.0,0,26.29746
5,441,GG:0.204548;GB:0.511356;BG:0.227277;BB:0.056819,0.0,0.0,0.0,0.0,0.204548,0.511356,0.0,0.227277,0.056819,0,0.715904,0.284096,0,0.431825,0.568175,0.8159068000,inspect_p2,inspect,2,,,1,0.0,1.0,0,30.744269
5,442,GG:0.008918;BG:0.991082,0.0,0.0,0.0,0.0,0.008918,0.0,0.0,0.991082,0.0,0,0.008918,0.991082,0,1.0,0,0.9919738000,inspect_p1,inspect,1,,,8,0.0,1.0,0,24.724495
5,443,NG:0.800006;NB:0.199994,0.0,0.800006,0.199994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.800006,0.199994,,buy_p1_notest,buy,1,,,4,0.0,1.0,0,22.54984
5,444,GG:0.000257;GB:0.642664;BG:0.285665;BB:0.071414,0.0,0.0,0.0,0.0,0.000257,0.642664,0.0,0.285665,0.071414,0,0.642921,0.357079,0,0.285922,0.714078,0.9997687000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.188476
5,445,GG:0.02507;GB:0.626733;BG:0.278558;BB:0.069639,0.0,0.0,0.0,0.0,0.02507,0.626733,0.0,0.278558,0.069639,0,0.651803,0.348197,0,0.303628,0.696372,0.9774370000,inspect_p2,inspect,2,,,1,0.0,1.0,0,33.770178
5,446,GG:0.800006;GB:0.199994,0.0,0.0,0.0,0.0,0.800006,0.199994,0.0,0.0,0.0,0,1.0,0,0,0.800006,0.199994,0.2799946000,inspect_p2,inspect,2,,,1,0.0,1.0,0,14.083191
5,447,GG:0.720005;GB:0.179995;BG:0.080001;BB:0.019999,0.0,0.0,0.0,0.0,0.720005,0.179995,0.0,0.080001,0.019999,0,0.9,0.1,0,0.800006,0.199994,0.3519955000,inspect_p2,inspect,2,,,1,0.0,1.0,0,18.54984
5,448,GG:2.6e-05;GB:0.642812;BG:0.285731;BB:0.071431,0.0,0.0,0.0,0.0,2.6e-05,0.642812,0.0,0.285731,0.071431,0,0.642838,0.357162,0,0.285757,0.714243,0.9999766000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192371
5,449,GG:0.002565;GB:0.6412;BG:0.284988;BB:0.071247,0.0,0.0,0.0,0.0,0.002565,0.6412,0.0,0.284988,0.071247,0,0.643765,0.356235,0,0.287553,0.712447,0.9976915000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.149603
5,450,GG:0.285722;GB:0.714278,0.0,0.0,0.0,0.0,0.285722,0.714278,0.0,0.0,0.0,0,1.0,0,0,0.285722,0.714278,0.7428502000,inspect_p2,inspect,2,,,1,0.0,1.0,0,26.297436
5,451,NG:0.80001;NB:0.19999,0.0,0.80001,0.19999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.80001,0.19999,,buy_p1_notest,buy,1,,,4,0.0,1.0,0,22.549763
5,452,GG:0.204549;GB:0.511357;BG:0.227278;BB:0.056816,0.0,0.0,0.0,0.0,0.204549,0.511357,0.0,0.227278,0.056816,0,0.715906,0.284094,0,0.431827,0.568173,0.8159059000,inspect_p2,inspect,2,,,1,0.0,1.0,0,30.744133
5,453,GG:3e-06;GB:0.642826;BG:0.285738;BB:0.071433,0.0,0.0,0.0,0.0,3e-06,0.642826,0.0,0.285738,0.071433,0,0.642829,0.357171,0,0.285741,0.714259,0.9999973000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192781
5,454,GG:0.000257;GB:0.642684;BG:0.285647;BB:0.071412,0.0,0.0,0.0,0.0,0.000257,0.642684,0.0,0.285647,0.071412,0,0.642941,0.357059,0,0.285904,0.714096,0.9997687000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.18852
5,455,GG:0.80001;GB:0.19999,0.0,0.0,0.0,0.0,0.80001,0.19999,0.0,0.0,0.0,0,1.0,0,0,0.80001,0.19999,0.2799910000,inspect_p2,inspect,2,,,1,0.0,1.0,0,14.083096
5,456,GG:0.720009;GB:0.179991;BG:0.080001;BB:0.019999,0.0,0.0,0.0,0.0,0.720009,0.179991,0.0,0.080001,0.019999,0,0.9,0.1,0,0.80001,0.19999,0.3519919000,inspect_p2,inspect,2,,,1,0.0,1.0,0,18.549763
5,457,GG:0.02507;GB:0.626736;BG:0.278559;BB:0.069635,0.0,0.0,0.0,0.0,0.02507,0.626736,0.0,0.278559,0.069635,0,0.651806,0.348194,0,0.303629,0.696371,0.9774370000,inspect_p2,inspect,2,,,1,0.0,1.0,0,33.770012
5,458,GB:0.642828;BG:0.285739;BB:0.071433,0.0,0.0,0.0,0.0,0.0,0.642828,0.0,0.285739,0.071433,0,0.642828,0.357172,0,0.285739,0.714261,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192828
5,459,GG:2.6e-05;GB:0.642832;BG:0.285713;BB:0.071429,0.0,0.0,0.0,0.0,2.6e-05,0.642832,0.0,0.285713,0.071429,0,0.642858,0.357142,0,0.285739,0.714261,0.9999766000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192452
5,460,GG:0.285727;GB:0.714273,0.0,0.0,0.0,0.0,0.285727,0.714273,0.0,0.0,0.0,0,1.0,0,0,0.285727,0.714273,0.7428457000,inspect_p2,inspect,2,,,1,0.0,1.0,0,26.297317
5,461,GG:0.204553;GB:0.511349;BG:0.227281;BB:0.056817,0.0,0.0,0.0,0.0,0.204553,0.511349,0.0,0.227281,0.056817,0,0.715902,0.284098,0,0.431834,0.568166,0.8159023000,inspect_p2,inspect,2,,,1,0.0,1.0,0,30.744087
5,462,NG:0.800011;NB:0.199989,0.0,0.800011,0.199989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.800011,0.199989,,inspect_p2,inspect,2,,,1,0.0,1.0,0,22.549739
5,463,GG:0.002565;GB:0.641204;BG:0.284989;BB:0.071242,0.0,0.0,0.0,0.0,0.002565,0.641204,0.0,0.284989,0.071242,0,0.643769,0.356231,0,0.287554,0.712446,0.9976915000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.149414
5,464,GG:3e-06;GB:0.642846;BG:0.28572;BB:0.071431,0.0,0.0,0.0,0.0,3e-06,0.642846,0.0,0.28572,0.071431,0,0.642849,0.357151,0,0.285723,0.714277,0.9999973000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192862
5,465,GG:0.038464;GB:0.961536,0.0,0.0,0.0,0.0,0.038464,0.961536,0.0,0.0,0.0,0,1.0,0,0,0.038464,0.961536,0.9653824000,inspect_p2,inspect,2,,,1,0.0,1.0,0,32.169813
5,466,GG:0.285728;GB:0.714272,0.0,0.0,0.0,0.0,0.285728,0.714272,0.0,0.0,0.0,0,1.0,0,0,0.285728,0.714272,0.7428448000,inspect_p2,inspect,2,,,1,0.0,1.0,0,26.297293
5,467,NG:0.800009;NB:0.199991,0.0,0.800009,0.199991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.800009,0.199991,,buy_p1_notest,buy,1,,,4,0.0,1.0,0,22.549779
5,468,GG:0.025071;GB:0.626728;BG:0.278564;BB:0.069637,0.0,0.0,0.0,0.0,0.025071,0.626728,0.0,0.278564,0.069637,0,0.651799,0.348201,0,0.303635,0.696365,0.9774361000,inspect_p2,inspect,2,,,1,0.0,1.0,0,33.770041
5,469,GG:0.800011;GB:0.199989,0.0,0.0,0.0,0.0,0.800011,0.199989,0.0,0.0,0.0,0,1.0,0,0,0.800011,0.199989,0.2799901000,inspect_p2,inspect,2,,,1,0.0,1.0,0,14.083072
5,470,GG:0.72001;GB:0.17999;BG:0.080001;BB:0.019999,0.0,0.0,0.0,0.0,0.72001,0.17999,0.0,0.080001,0.019999,0,0.9,0.1,0,0.800011,0.199989,0.3519910000,inspect_p2,inspect,2,,,1,0.0,1.0,0,18.549745
5,471,NG:0.800012;NB:0.199988,0.0,0.800012,0.199988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.800012,0.199988,,inspect_p2,inspect,2,,,1,0.0,1.0,0,22.549715
5,472,GG:0.000257;GB:0.642688;BG:0.285648;BB:0.071407,0.0,0.0,0.0,0.0,0.000257,0.642688,0.0,0.285648,0.071407,0,0.642945,0.357055,0,0.285905,0.714095,0.9997687000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.188331
5,473,GB:0.642848;BG:0.285721;BB:0.071431,0.0,0.0,0.0,0.0,0.0,0.642848,0.0,0.285721,0.071431,0,0.642848,0.357152,0,0.285721,0.714279,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192883
5,474,GG:0.800009;GB:0.199991,0.0,0.0,0.0,0.0,0.800009,0.199991,0.0,0.0,0.0,0,1.0,0,0,0.800009,0.199991,0.2799919000,inspect_p2,inspect,2,,,1,0.0,1.0,0,14.08312
5,475,GG:0.720008;GB:0.179992;BG:0.080001;BB:0.019999,0.0,0.0,0.0,0.0,0.720008,0.179992,0.0,0.080001,0.019999,0,0.9,0.1,0,0.800009,0.199991,0.3519928000,inspect_p2,inspect,2,,,1,0.0,1.0,0,18.549779
5,476,GG:0.002565;GB:0.641195;BG:0.284995;BB:0.071245,0.0,0.0,0.0,0.0,0.002565,0.641195,0.0,0.284995,0.071245,0,0.64376,0.35624,0,0.28756,0.71244,0.9976915000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.149474
5,477,GG:0.204554;GB:0.511348;BG:0.227281;BB:0.056817,0.0,0.0,0.0,0.0,0.204554,0.511348,0.0,0.227281,0.056817,0,0.715902,0.284098,0,0.431835,0.568165,0.8159014000,inspect_p2,inspect,2,,,1,0.0,1.0,0,30.744064
5,478,GG:0.800012;GB:0.199988,0.0,0.0,0.0,0.0,0.800012,0.199988,0.0,0.0,0.0,0,1.0,0,0,0.800012,0.199988,0.2799892000,inspect_p2,inspect,2,,,1,0.0,1.0,0,14.083048
5,479,GG:0.720011;GB:0.179989;BG:0.080001;BB:0.019999,0.0,0.0,0.0,0.0,0.720011,0.179989,0.0,0.080001,0.019999,0,0.9,0.1,0,0.800012,0.199988,0.3519901000,inspect_p2,inspect,2,,,1,0.0,1.0,0,18.549721
5,480,GG:2.6e-05;GB:0.642836;BG:0.285714;BB:0.071424,0.0,0.0,0.0,0.0,2.6e-05,0.642836,0.0,0.285714,0.071424,0,0.642862,0.357138,0,0.28574,0.71426,0.9999766000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192246
5,481,GG:0.285726;GB:0.714274,0.0,0.0,0.0,0.0,0.285726,0.714274,0.0,0.0,0.0,0,1.0,0,0,0.285726,0.714274,0.7428466000,inspect_p2,inspect,2,,,1,0.0,1.0,0,26.297341
5,482,GG:0.204552;GB:0.511351;BG:0.22728;BB:0.056817,0.0,0.0,0.0,0.0,0.204552,0.511351,0.0,0.22728,0.056817,0,0.715903,0.284097,0,0.431832,0.568168,0.8159032000,inspect_p2,inspect,2,,,1,0.0,1.0,0,30.744101
5,483,NG:0.800008;NB:0.199992,0.0,0.800008,0.199992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.800008,0.199992,,buy_p1_notest,buy,1,,,4,0.0,1.0,0,22.549803
5,484,GG:0.000257;GB:0.642679;BG:0.285654;BB:0.07141,0.0,0.0,0.0,0.0,0.000257,0.642679,0.0,0.285654,0.07141,0,0.642936,0.357064,0,0.285911,0.714089,0.9997687000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.188411
5,485,GG:0.285729;GB:0.714271,0.0,0.0,0.0,0.0,0.285729,0.714271,0.0,0.0,0.0,0,1.0,0,0,0.285729,0.714271,0.7428439000,inspect_p2,inspect,2,,,1,0.0,1.0,0,26.29727
5,486,GG:0.28573;GB:0.71427,0.0,0.0,0.0,0.0,0.28573,0.71427,0.0,0.0,0.0,0,1.0,0,0,0.28573,0.71427,0.7428430000,inspect_p2,inspect,2,,,1,0.0,1.0,0,26.297246
5,487,GG:0.204554;GB:0.511347;BG:0.227282;BB:0.056817,0.0,0.0,0.0,0.0,0.204554,0.511347,0.0,0.227282,0.056817,0,0.715901,0.284099,0,0.431836,0.568164,0.8159014000,inspect_p2,inspect,2,,,1,0.0,1.0,0,30.744055
5,488,GG:3e-06;GB:0.64285;BG:0.285721;BB:0.071426,0.0,0.0,0.0,0.0,3e-06,0.64285,0.0,0.285721,0.071426,0,0.642853,0.357147,0,0.285724,0.714276,0.9999973000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192656
5,489,GG:0.025071;GB:0.62673;BG:0.278562;BB:0.069637,0.0,0.0,0.0,0.0,0.025071,0.62673,0.0,0.278562,0.069637,0,0.651801,0.348199,0,0.303633,0.696367,0.9774361000,inspect_p2,inspect,2,,,1,0.0,1.0,0,33.770045
5,490,GG:0.800008;GB:0.199992,0.0,0.0,0.0,0.0,0.800008,0.199992,0.0,0.0,0.0,0,1.0,0,0,0.800008,0.199992,0.2799928000,inspect_p2,inspect,2,,,1,0.0,1.0,0,14.083143
5,491,GG:0.720007;GB:0.179993;BG:0.080001;BB:0.019999,0.0,0.0,0.0,0.0,0.720007,0.179993,0.0,0.080001,0.019999,0,0.9,0.1,0,0.800008,0.199992,0.3519937000,inspect_p2,inspect,2,,,1,0.0,1.0,0,18.549803
5,492,GG:2.6e-05;GB:0.642827;BG:0.28572;BB:0.071427,0.0,0.0,0.0,0.0,2.6e-05,0.642827,0.0,0.28572,0.071427,0,0.642853,0.357147,0,0.285746,0.714254,0.9999766000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192306
5,493,GG:0.025071;GB:0.626726;BG:0.278566;BB:0.069637,0.0,0.0,0.0,0.0,0.025071,0.626726,0.0,0.278566,0.069637,0,0.651797,0.348203,0,0.303637,0.696363,0.9774361000,inspect_p2,inspect,2,,,1,0.0,1.0,0,33.770018
5,494,GB:0.642852;BG:0.285722;BB:0.071426,0.0,0.0,0.0,0.0,0.0,0.642852,0.0,0.285722,0.071426,0,0.642852,0.357148,0,0.285722,0.714278,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192677
5,495,GG:0.002565;GB:0.641197;BG:0.284993;BB:0.071245,0.0,0.0,0.0,0.0,0.002565,0.641197,0.0,0.284993,0.071245,0,0.643762,0.356238,0,0.287558,0.712442,0.9976915000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.149498
5,496,GG:0.285724;GB:0.714276,0.0,0.0,0.0,0.0,0.285724,0.714276,0.0,0.0,0.0,0,1.0,0,0,0.285724,0.714276,0.7428484000,inspect_p2,inspect,2,,,1,0.0,1.0,0,26.297388
5,497,GG:0.204551;GB:0.511353;BG:0.22728;BB:0.056816,0.0,0.0,0.0,0.0,0.204551,0.511353,0.0,0.22728,0.056816,0,0.715904,0.284096,0,0.431831,0.568169,0.8159041000,inspect_p2,inspect,2,,,1,0.0,1.0,0,30.74407
5,498,NG:0.800007;NB:0.199993,0.0,0.800007,0.199993,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.800007,0.199993,,buy_p1_notest,buy,1,,,4,0.0,1.0,0,22.549816
5,499,GG:3e-06;GB:0.642841;BG:0.285727;BB:0.071429,0.0,0.0,0.0,0.0,3e-06,0.642841,0.0,0.285727,0.071429,0,0.642844,0.357156,0,0.28573,0.71427,0.9999973000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192716
5,500,GG:0.002565;GB:0.641193;BG:0.284997;BB:0.071245,0.0,0.0,0.0,0.0,0.002565,0.641193,0.0,0.284997,0.071245,0,0.643758,0.356242,0,0.287562,0.712438,0.9976915000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.149471
5,501,GG:0.000257;GB:0.642681;BG:0.285652;BB:0.07141,0.0,0.0,0.0,0.0,0.000257,0.642681,0.0,0.285652,0.07141,0,0.642938,0.357062,0,0.285909,0.714091,0.9997687000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.188415
5,502,GG:0.02507;GB:0.626732;BG:0.278562;BB:0.069636,0.0,0.0,0.0,0.0,0.02507,0.626732,0.0,0.278562,0.069636,0,0.651802,0.348198,0,0.303632,0.696368,0.9774370000,inspect_p2,inspect,2,,,1,0.0,1.0,0,33.770039
5,503,GG:0.800007;GB:0.199993,0.0,0.0,0.0,0.0,0.800007,0.199993,0.0,0.0,0.0,0,1.0,0,0,0.800007,0.199993,0.2799937000,inspect_p2,inspect,2,,,1,0.0,1.0,0,14.083167
5,504,GG:0.720006;GB:0.179994;BG:0.080001;BB:0.019999,0.0,0.0,0.0,0.0,0.720006,0.179994,0.0,0.080001,0.019999,0,0.9,0.1,0,0.800007,0.199993,0.3519946000,inspect_p2,inspect,2,,,1,0.0,1.0,0,18.549816
5,505,GB:0.642843;BG:0.285728;BB:0.071429,0.0,0.0,0.0,0.0,0.0,0.642843,0.0,0.285728,0.071429,0,0.642843,0.357157,0,0.285728,0.714272,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192764
5,506,GG:0.000257;GB:0.642677;BG:0.285656;BB:0.07141,0.0,0.0,0.0,0.0,0.000257,0.642677,0.0,0.285656,0.07141,0,0.642934,0.357066,0,0.285913,0.714087,0.9997687000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.188388
5,507,GG:2.6e-05;GB:0.642829;BG:0.285718;BB:0.071427,0.0,0.0,0.0,0.0,2.6e-05,0.642829,0.0,0.285718,0.071427,0,0.642855,0.357145,0,0.285744,0.714256,0.9999766000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.19233
5,508,GG:0.002565;GB:0.6412;BG:0.284992;BB:0.071243,0.0,0.0,0.0,0.0,0.002565,0.6412,0.0,0.284992,0.071243,0,0.643765,0.356235,0,0.287557,0.712443,0.9976915000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.149425
5,509,GG:0.285723;GB:0.714277,0.0,0.0,0.0,0.0,0.285723,0.714277,0.0,0.0,0.0,0,1.0,0,0,0.285723,0.714277,0.7428493000,inspect_p2,inspect,2,,,1,0.0,1.0,0,26.297412
5,510,GG:0.20455;GB:0.511355;BG:0.227279;BB:0.056816,0.0,0.0,0.0,0.0,0.20455,0.511355,0.0,0.227279,0.056816,0,0.715905,0.284095,0,0.431829,0.568171,0.8159050000,inspect_p2,inspect,2,,,1,0.0,1.0,0,30.744102
5,511,GG:2.6e-05;GB:0.642825;BG:0.285722;BB:0.071427,0.0,0.0,0.0,0.0,2.6e-05,0.642825,0.0,0.285722,0.071427,0,0.642851,0.357149,0,0.285748,0.714252,0.9999766000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192309
5,512,GG:3e-06;GB:0.642843;BG:0.285725;BB:0.071429,0.0,0.0,0.0,0.0,3e-06,0.642843,0.0,0.285725,0.071429,0,0.642846,0.357154,0,0.285728,0.714272,0.9999973000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.19274
5,513,GG:0.000257;GB:0.642684;BG:0.285651;BB:0.071408,0.0,0.0,0.0,0.0,0.000257,0.642684,0.0,0.285651,0.071408,0,0.642941,0.357059,0,0.285908,0.714092,0.9997687000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.188342
5,514,GG:0.02507;GB:0.626733;BG:0.278561;BB:0.069636,0.0,0.0,0.0,0.0,0.02507,0.626733,0.0,0.278561,0.069636,0,0.651803,0.348197,0,0.303631,0.696369,0.9774370000,inspect_p2,inspect,2,,,1,0.0,1.0,0,33.770052
5,515,GG:3e-06;GB:0.642839;BG:0.285729;BB:0.071429,0.0,0.0,0.0,0.0,3e-06,0.642839,0.0,0.285729,0.071429,0,0.642842,0.357158,0,0.285732,0.714268,0.9999973000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192693
5,516,GB:0.642845;BG:0.285726;BB:0.071429,0.0,0.0,0.0,0.0,0.0,0.642845,0.0,0.285726,0.071429,0,0.642845,0.357155,0,0.285726,0.714274,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192761
5,517,GG:2.6e-05;GB:0.642832;BG:0.285717;BB:0.071425,0.0,0.0,0.0,0.0,2.6e-05,0.642832,0.0,0.285717,0.071425,0,0.642858,0.357142,0,0.285743,0.714257,0.9999766000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192274
5,518,GG:0.002565;GB:0.641201;BG:0.284991;BB:0.071243,0.0,0.0,0.0,0.0,0.002565,0.641201,0.0,0.284991,0.071243,0,0.643766,0.356234,0,0.287556,0.712444,0.9976915000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.149437
5,519,GB:0.642841;BG:0.28573;BB:0.071429,0.0,0.0,0.0,0.0,0.0,0.642841,0.0,0.28573,0.071429,0,0.642841,0.357159,0,0.28573,0.71427,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192741
5,520,GG:3e-06;GB:0.642846;BG:0.285724;BB:0.071427,0.0,0.0,0.0,0.0,3e-06,0.642846,0.0,0.285724,0.071427,0,0.642849,0.357151,0,0.285727,0.714273,0.9999973000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192684
5,521,GG:0.000257;GB:0.642685;BG:0.28565;BB:0.071408,0.0,0.0,0.0,0.0,0.000257,0.642685,0.0,0.28565,0.071408,0,0.642942,0.357058,0,0.285907,0.714093,0.9997687000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.188353
5,522,GB:0.642848;BG:0.285725;BB:0.071427,0.0,0.0,0.0,0.0,0.0,0.642848,0.0,0.285725,0.071427,0,0.642848,0.357152,0,0.285725,0.714275,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192705
5,523,GG:2.6e-05;GB:0.642833;BG:0.285716;BB:0.071425,0.0,0.0,0.0,0.0,2.6e-05,0.642833,0.0,0.285716,0.071425,0,0.642859,0.357141,0,0.285742,0.714258,0.9999766000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192285
5,524,GG:3e-06;GB:0.642847;BG:0.285723;BB:0.071427,0.0,0.0,0.0,0.0,3e-06,0.642847,0.0,0.285723,0.071427,0,0.64285,0.35715,0,0.285726,0.714274,0.9999973000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192669
5,525,GB:0.642849;BG:0.285724;BB:0.071427,0.0,0.0,0.0,0.0,0.0,0.642849,0.0,0.285724,0.071427,0,0.642849,0.357151,0,0.285724,0.714276,1.0000000000,inspect_p2,inspect,2,,,1,0.0,1.0,0,34.192717
6,0,NN:1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1.0,0,0,,buy_p1_notest,buy,1,,,4,0.0,1.0,0,34.32133
6,1,GN:1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0,1.0,0,0,,buy_p2_notest,buy,2,,,18,0.0,1.0,0,28.32133
6,2,GN:0.95;BN:0.05,0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0,0.0,0,0.95,0.05,1.0,0,0,,buy_p2_notest,buy,2,,,18,0.0,1.0,0,30.32133
6,3,NG:1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1.0,0,,buy_p1_notest,buy,1,,,4,0.0,1.0,0,14.32133
6,4,NG:0.95;NB:0.05,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.95,0.05,,buy_p1_notest,buy,1,,,4,0.0,1.0,0,16.32133
6,5,GG:1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0,0,1.0,0,0.0500000000,assemble_notest_scrap,assemble,,0,0,6.5,0.95,0.05,0,8.216066
6,6,GG:0.95;GB:0.05,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0,1.0,0,0,0.95,0.05,0.0975000000,assemble_notest_scrap,assemble,,0,0,6.975,0.9025,0.0975,0,10.32133
6,7,GG:0.95;BG:0.05,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.05,0.0,0,0.95,0.05,0,1.0,0,0.0975000000,assemble_notest_scrap,assemble,,0,0,6.975,0.9025,0.0975,0,10.32133
6,8,GG:0.9025;GB:0.0475;BG:0.0475;BB:0.0025,0.0,0.0,0.0,0.0,0.9025,0.0475,0.0,0.0475,0.0025,0,0.95,0.05,0,0.95,0.05,0.1426250000,assemble_notest_scrap,assemble,,0,0,7.42625,0.857375,0.142625,0,12.32133
6,9,GG:0.487179;GB:0.512821,0.0,0.0,0.0,0.0,0.487179,0.512821,0.0,0.0,0.0,0,1.0,0,0,0.487179,0.512821,0.5371799500,inspect_p2,inspect,2,,,3,0.0,1.0,0,21.526468
6,10,GG:0.487179;BG:0.512821,0.0,0.0,0.0,0.0,0.487179,0.0,0.0,0.512821,0.0,0,0.487179,0.512821,0,1.0,0,0.5371799500,inspect_p1,inspect,1,,,2,0.0,1.0,0,13.346974
6,11,GG:0.316389;GB:0.333042;BG:0.333041;BB:0.017528,0.0,0.0,0.0,0.0,0.316389,0.333042,0.0,0.333041,0.017528,0,0.649431,0.350569,0,0.64943,0.35057,0.6994304500,inspect_p1,inspect,1,,,2,0.0,1.0,0,21.701693
6,12,GG:0.045346;GB:0.954654,0.0,0.0,0.0,0.0,0.045346,0.954654,0.0,0.0,0.0,0,1.0,0,0,0.045346,0.954654,0.9569213000,inspect_p2,inspect,2,,,3,0.0,1.0,0,30.409636
6,13,GG:0.045346;BG:0.954654,0.0,0.0,0.0,0.0,0.045346,0.0,0.0,0.954654,0.0,0,0.045346,0.954654,0,1.0,0,0.9569213000,inspect_p1,inspect,1,,,2,0.0,1.0,0,16.04448
6,14,NG:0.950001;NB:0.049999,0.0,0.950001,0.049999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0.950001,0.049999,,buy_p1_notest,buy,1,,,4,0.0,1.0,0,16.321288
6,15,GG:0.48718;BG:0.51282,0.0,0.0,0.0,0.0,0.48718,0.0,0.0,0.51282,0.0,0,0.48718,0.51282,0,1.0,0,0.5371790000,inspect_p1,inspect,1,,,2,0.0,1.0,0,13.346968
